Song,Artist,Album,Lyrics
"""Let You Go""",Kyla,"""I Will Be There""","

Boy I know just how you feel
You wish it would be real
But you try to fool around
So what's the deal now
Boy I gave you what you need
But you got no time to give
I got to tell you this
Boy can you leave now

I, I never wanna talk to you
Conversation kills my day
There's nothing that you can do
To change my mind now
I, I never wanna talk to you
Conversation kills my day
There's nothing that you can do
To change my mind so

Hold me close
And I will remind you
All the pain and love
That we've gone through
But all this time
All I did was to hate you
I will let you go
I will let you go
[x2]

Boy try to open up your mind
All I did was treat you right
You're not there to hold me tight
How do you feel now?
Boy it's my time to walk away
And I'll find another day
To cure this pain inside
I need to leave this now

I, I never wanna talk to you
Conversation kills my day
There's nothing that you can do
To change my mind now
I, I never wanna talk to you
Conversation kills my day
There's nothing that you can do
To change my mind so

Hold me close
And I will remind you
All the pain and love
That we've gone through
But all this time
All I did was to hate you
I will let you go
I will let you go
[x2]

[?]

Hold me close
And I will remind you
All the pain and love
That we've gone through
But all this time
All I did was to hate you
I will let you go
I will let you go
...
"
"""Love To Hate""",Kyla,"""I Will Be There""","

We use to laugh in the pouring rain
Out in your corner everyday
A thousand smiles can't hide the pain
Can you give me, give me more love
You never seem to satisfy
Can't help but wonder why
Why you lie to me everyday
I just want you, want you to fly

How can I lift you up
When you're the one who's bringing me down
How can I sacrifice in your life
I'm no one

I'm on the run hiding from you
You wont find me I know what to do
Under the sun thinking of you
I hate to love you
I love to hate you
[x2]

I used to call you on the phone
Every time I feel alone
You never leave me on my own
That makes me
Makes me feel all right
Now you say you don't understand
Everything that I have done
All I want is peace of mind
Can you give me, give me more time

How can I lift you up
When you're the one who's bringing me down
How can I sacrifice in your life
I'm no one

I'm on the run hiding from you
You wont find me I know what to do
Under the sun thinking of you
I hate to love you
I love to hate you
...
"
"""Here I Stand""",Kyla,"""I Will Be There""","

You led me to believe
That what we have was made to be
Your conclusions, they came too soon
(Don't get me wrong cause I don't wanna blame you)
It was just cause my heart was unprepared
(For this drama, this hell in my head)
Can't digest your reasons for letting go
It's just not fair how love can turn so cold

Here I stand in front of you
Naked as can be and my heart so true
Look me in the eye and hold my hand
Tell me if you really love me
Now after all that we've been through
The heartaches, the pain, the laughter too
Is the love still burning?
Is the love still burning?

I can't pretend, can't escape cause I'm not content
I hold on to moments built on trust
Emotions making me weak to overcome you is killing me
(All good things come to it's end)
[?]
Leaving a broken path which destiny has changed

Here I stand in front of you
Naked as can be and my heart so true
Look me in the eye and hold my hand
Tell me if you really love me
Now after all that we've been through
The heartaches, the pain, the laughter too
Is the love still burning?
Is the love still burning?

(Love me) so, that you can
(Break me) and then you'll just
(Leave me) tell me why
[x4]

Here I stand in front of you
Naked as can be and my heart so true
Look me in the eye and hold my hand
Tell me if you really love me
...
"
"""With You""",Kyla,"""I Will Be There""","

I've been waiting
For someone just like you
Someone I can have fun with
Someone who would be true
Now we don't have to rush baby
Let's take it real slow
If you wanna take the time
You're the man that I wanna know

Just be the one, the one that I've waited for
It could be you, the one that I could adore
Just be my man and ill be yours
Cause I want you to know

I'd like to fall in love with you
I'd like to fall in love with you
I feel so good baby, I feel so good with you

Now I'm happy
Cause you making me
I can't stop myself from smiling
Cause you set me free, oh
Now we don't have to rush baby
Let's take it real slow
Cause that's the way I like it
Don't want to loose control

Just be the one, the one that I've waited for
It could be you, the one that I could adore
Just be my man and ill be yours
Cause I want you to know

I'd like to fall in love with you
I'd like to fall in love with you
I feel so good baby, I feel so good with you
...
"
"""Sana Maulit Muli""",Kyla,"""I Will Be There""","

Sana maulit muli
Ang mga oras nating nakaraan
Bakit nagkaganito
Naglaho na ba ang pag-ibig mo
Sana maulit muli
Sana bigyan ng pansin ang himig ko
Kahapon, bukas, ngayon
Tanging wala nang ibang mahal

Kung kaya kong iwanan ka
Di na sana aasa pa
Kung kaya kong umiwas na
Di na sana lalapit pa
Kung kaya ko sana

Ibalik ang kahapon
Sandaling di mapapantayan
Huwag sana nating itapon
Pagmamal na tapat
Kung ako'y nagkamali minsan
Di na ba mapagbibigyan
O giliw, dinggin mo ang nais ko

Kung kaya kong iwanan ka
Di na sana aasa pa
Kung kaya kong umiwas na
Di na sana lalapit pa
Kung kaya ko sana

Kung kaya kong sana
Ito ang tanging nais ko
Ang ating kahapon sana maulit muli
Kung ako'y nagkamali minsan
Di na ba mapagbibigyan
O giliw dinggin mo ang nais ko
Ang nais ko

Kung kaya kong iwanan ka
Di na sana aasa pa
Kung kaya kong umiwas na
Di na sana lalapit pa
Kung kaya ko sana
...

O giliw, o giliw...
"
"""Flexin'""",Kyla,"""I Will Be There""","

I was flexing, anticipating
I was wondering what I could say
I was driving around, around in circles
It's a miracle I stayed away, oh babe

All I want to do is hold you tight
Would you object if I called you mine?
Did you hear me right? I'll do you no wrong
And, baby, no fretting, I just suggest we get it on

I was flexing, anticipating
I was wondering what I could say
I was driving around, around in circles
It's a miracle I stayed away

It's summer time
You're so fly
You and me
It could be

I was flexing, chilling on my own
But now I'm all geared up and ready to play
She was walking around, around in circles
It's a miracle I stayed away

All I want to do is hold you tight
Would you object if I called you mine?
Did you hear me right? I'll do you no wrong
And, baby, no fretting, I just suggest we get it on

I was flexing, anticipating
I was wondering what I could say
I was driving around, around in circles
It's a miracle I stayed away

It's summer time
You're so fly
You and me
It could be

It's summer time
You're so fly
You and me
It could be
Yeah

I was flexing, anticipating
I was wondering what I could say
I was driving around, around in circles
It's a miracle I stayed away

It's summer time
You're so fly
You and me
It could be
"
"""Someone To Love""",Kyla,"""Not Your Ordinary Girl""","

Never thought I'd fall in love again
To find the pieces of the puzzle
Life cannot begin
The search begins with knowing
I need you
Could not imagine in my dreams
That you need me too

Someone to love
All my dreams have come true
Now that I've found you
Someone to love
Alone I feel no more
Since you unlocked the door to my heart

There was an empty void inside my heart
I tried to fill the space with anything
But left it in the dark
Then a blessing came in the form of you
Now I know that God has smiled on me too

Someone to love
All my dreams have come true
Now that I've found you
Someone to love
Alone I feel no more
Since you unlocked the door to my heart

I didn't know when it would come
All I know is that I wanted someone
To take me far away from my loneliness
So I thank you, I thank you coming
Into my life

Someone to love
All my dreams have come true
Now that I've found you
Someone to love
Alone I feel no more
Since you unlocked the door to my heart
"
"""Human Nature""",Kyla,"""Not Your Ordinary Girl""","

Looking out
Across the night-time
The city winks a sleepless eye
Hear his voice
Shake my window
Sweet seducing sighs
Get me out
Into the night-time
Four walls won't hold me tonight
If this town
Is just an apple
Then let me take a bite

If they say
Why, why, tell 'em that it's human nature
Why, why, does he do me that way
If they say
Why, why, tell 'em that it's human nature
Why, why, does he do me that way

Reaching out
To touch a stranger
Electric eyes are ev'rywhere
See that boy
He knows I'm watching
He likes the way I stare

If they say
Why, why, tell 'em that it's human nature
Why, why, does he do me that way
If they say
Why, why, tell 'em that it's human nature
Why, why, does he do me that way
I like lovin' this way

Looking out
Across the morning
Where the city's heart begins to beat
Reaching out
I touch his shoulder
I'm dreaming of the street

If they say
Why, why, tell 'em that it's human nature
Why, why, does he do me that way
If they say
Why, why, tell 'em that it's human nature
Why, why, does he do me that way
I like lovin' this way
I like lovin' this way
"
"""When I'm With You""",Kyla,"""Not Your Ordinary Girl""","

I like what I see my friend
All our moments and all of the time we spend
The way that you make me feel
When you know my heart wants something
I know we could last till the bitter end
But only if we'll go hand in hand
'Cause I know how you make me feel
And you know what it is, that something

It's so amazing baby
Been loving you like crazy
So I thank you for your heart
And you should know

When I'm with you
I don't feel lonely
When I'm with you
Heaven is right here in your arms
When I'm with you, my one and only
I'm in paradise, when I'm with you

Forever and another day
That's what people always say
A promise too often broken
But I know we will find a way

'Cause we've got something
A lot of people search for their whole life for
And it will never, never, never end
'Cause I just want you more and more

When I'm with you
I don't feel lonely
When I'm with you
Heaven is right here in your arms
When I'm with you, my one and only
I'm in paradise, when I'm with you

You make everyday to me
Another dream come true
I'm just so in love with you baby
It's more than physical
It's a spiritual thing
When I'm with you
My heart wants to sing

When I'm with you
I don't feel lonely
When I'm with you
Heaven is right here in your arms
When I'm with you, my one and only
I'm in paradise, when I'm with you
"
"""Make Me Whole""",Kyla,"""Not Your Ordinary Girl""","

Darling I want you to listen
I stayed up all night so I can get this thing right
And I don't think there's anything missing
'Cause a person like you made it easy to do
I've waited for so long
To sing to you this song

'Cause your eyes are the windows to heaven
Your smile could heal a million souls
Your love completes my existence
You're the other half that makes me whole
You're the only other half that makes me whole

I think the angels are your brothers, yeah
They told about me, said ""you're just what she needs""
And I find myself thanking your mother
For giving birth to a saint
My spirit flies when I say your name
If there's one thing that's true
It's that I was born to love you

'Cause your eyes are the windows to heaven
Your smile could heal a million souls
Your love completes my existence
You're the other half that makes me whole
You're the only other half that makes me whole

You make my dreams come true over and over again
And I honestly truly believe
That you and me are written in the stars
I'd live my whole life through
Just giving thanks to you

'Cause your eyes are the windows to heaven
Your smile could heal a million souls
Your love completes my existence
You're the other half that makes me whole
You're the only other half that makes me whole
"
"""Not Your Ordinary Girl""",Kyla,"""Not Your Ordinary Girl""","

[Jimmy:]
Yo, Kyla what's up
You think I can get your phone number
[Kyla:]
Man, I don't know, I just met you
[Jimmy:]
Hey, I'm not tryin' to say anything
I think we might just have a lot in common
[Kyla:]
Ok, well maybe we can be friends and then maybe'
[Jimmy:]
Ok, so what if I give you my number, is that all right?
[Kyla:]
Ok, but it doesn't mean I'm gonna call you, maybe I'll see
You around

[Jimmy:]
Kyla don't be afraid
I'm just looking for conversation
Hey girl don't even trip it's a friendship that you're facin'
[Kyla:]
Well I have a lot of friends
And I've known them for a while
Plus you're comin' on so strong and that's really not my style
[Jimmy:]
Don't get ahead of yourself
[Kyla:]
So watcha thinkin' about
[Jimmy:]
Yo, well maybe we can just talk
[Kyla:]
Well ain't we talkin' right now
[Jimmy:]
I know we talking; right now
But what we talking' about
Yo, I'm just figuring out how I can know you somehow

[Kyla:]
I'm not your ordinary girl
If your lucky then I'll call
But never do forget what
You see is what you get

[Jimmy:]
I know you're not that average chick with that average trip
I'm just talking bout maybe we could just be catchin' a flick
But ok go ahead girl and take your time but definitely keep in mind I'm not your average guy

[Kyla:]
'Cause baby I'm
Not your ordinary
Girl from down the street
Always busy working, got to stay on track, got to watch my back
From distractions, and I'm the kind of lady
That stays on top of all things
Can't let nothin' faze me that's the way it is 'cause that's how I live

[Jimmy:]
Hey well look I'm not tryin' to be part of like your daily routine or anythin'
[Kyla:]
Well that's good I wasn't gonna make you part of nothin' anyway

[Kyla:]
Go ahead do your thing I'm go now
[Jimmy:]
Well let me get that number just in case you don't wonder
[Kyla:]
Boy you really wont quit and you're kinda kulet
[Jimmy:]
Well I think you're kinda cute
And I'm diggin' that attitude
Come on let me get that number
I'll be the one callin' you
[Kyla:]
Ok get your phone and save this number 7767874
[Jimmy:]
K-Y-L-A all right I got it now its stored

[Kyla:]
Baby I'm
Not your ordinary
Girl from down the street
Always busy working, got to stay on track, got to watch my back
From distractions, and I'm the kind of lady
That stays on top of all things
Can't let nothin' faze me that's the way it is 'cause that's how I live

There are a couple things
I want you to understand
I don't like those kind of people who pretend (you know I'm keepin' it real)
You gotta keep it real (I won't be wastin' your time)
You gotta keep it true (I'll always be true to you)
I'm not your ordinary girl (you're not the ordinary type)
...

[Jimmy:]
I know your not the ordinary that's what I like about you
I think that you should definitely think of me
'Cause I'm real as real can be

[Kyla:]
Baby I'm
Not your ordinary
Girl from down the street
Always busy working, got to stay on track, got to watch my back
From distractions, and I'm the kind of lady
That stays on top of all things
Can't let nothin' faze me that's the way it is 'cause that's how I live
...
"
