Song,Artist,Album,Lyrics
"""Hiling""",Jay-R Siaboc,"""Hiling""","

Nag-iisang pag-ibig ang nais makamit yun ay ikaw
Nag-iisang pangako na di magbabago para sayo
San ka man sana'y maalala mo
Kailan man 'sahan di mag kalayo

Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik

Hindi malilimutan mga araw natin kay sarap balikan
At lagi mong isipin walang ibang mahal kundi ikaw
Malayo ka man sana'y maalala mo
Kailan man pangako di mag kalayo

Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik

San ka man sana'y maalala mo
Kailan man 'sahan di mag kalayo

Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik
Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik

Tanging ikaw lamang ang aking iibigin
"
"""Himala""",Jay-R Siaboc,"""Hiling""","

Pangarap ko'y
Makita kang
Naglalaro sa buwan
Inalay mo
Sa akin ang
Gabing walang hangganan
Hindi mahanap sa lupa ang pag-asa
Nakikiusap nalang

Himala kasalanan bang
Humingi ako sa langit ng isang
Himala kasalanan bang
Humingi ako sa langit ng isang
Himala

Pangarap ko'y
Makita ang
Liwanag ng umaga
Naglalambing
Sa iyong mga mata
Di mahagilap sa lupa ang pag-asa
Nakikiusap sa buwan

Himala kasalanan bang
Humingi ako sa langit ng isang
Himala kasalanan bang
Humingi ako sa langit ng isang
Himala

Hindi mahanap sa lupa ang pag-asa
Nakikiusap nalang

Himala kasalanan bang
Humingi ako sa langit ng isang
Himala kasalanan bang
Humingi ako sa langit ng isang
Himala kasalanan bang
Humingi ako sa langit ng isang
Himala kasalanan bang
Humingi ako sa langit ng
Humingi ako sa langit ng
Humingi ako sa langit ng
Isang Himala
Isang Himala
"
"""Manhid""",Jay-R Siaboc,"""Hiling""","

Kailan ka kaya susuko
Sa puso kong sumasamo
Sa iyong mala-batong damdamin

Di naman nagbibiro
Bat palagi ka na lang lumiliko
Twing ika'y tinatanong laman ng iyong puso

Kailan kaya muling magigising
Ang puso mo na walang pinapansin
Kailan kaya muling magigising
Ang puso mo na walang pinapansin
Manhid

Pano mo matitikman ang langit
Kung palagi ka na lang nakapikit
Sa mga inihayag kong pag-ibig

Wag na tayong magpaligoy-ligoy pa
Puso nating dalawa'y nag-iisa
Kaya wag mong tanggihan ang nararamdaman

Kailan kaya muling magigising
Ang puso mo na walang pinapansin
Kailan kaya muling magigising
Ang puso mo na walang pinapansin
Manhid

Kailan kaya muling magigising
Ang puso mo na walang pinapansin
Kailan kaya muling magigising
Ang puso mo na walang pinapansin
Manhid
Manhid
"
"""Minsan Lang""",Jay-R Siaboc,"""Hiling""","

Nandito, nag-iisa, walang makasama
Walang oras na di kita naiisip
Nagtatanong sa sarili kung bakit nasasaktan
Pipilitin maging masaya para sa'yo

Pipikit na lamang, umaagos ang luha
Ayokong marinig na di ka pala para sa akin

Ayokong marinig sa'yo
Na di mo na ako kailangan
Totohanin mo naman ako
Kahit minsan lang

Nandito, nag-iisa, kausap ang sarili
Kakayanin ko ba ngayon na wala ka

Pipikit na lamang, di mapigilang lumuha
Ayokong isipan ka, hindi mo naman maintindihan

Ayokong marinig sa'yo
Na di mo na ako kailangan
Totohanin mo naman ako
Kahit minsan lang

At ayoko na sabihin mo
Wala ka ng pakialam
Kailangan bang masaktan
Wala ka bang nararamdaman

Ayokong marinig na di ka pala para sa akin

Ayokong marinig sa'yo
Na di mo na ako kailangan
Totohanin mo naman ako
Kahit minsan lang

Ayokong marinig sa'yo
Na di mo na ako kailangan
Totohanin mo naman ako
Kahit minsan lang

At ayoko na sabihin mo
Wala ka ng pakialam
Kailangan bang masaktan
Wala ka bang nararamdaman
"
"""Man Of Steel""",Jay-R Siaboc,"""Hiling""","

Minsan akong umibig
Laging tapat at totoo
Ngunit puso'y nanlamig
Ako'y sinaktan at ginago

Kaya ako'y natuto (Kaya ako'y natuto)
Sa sarili ay nangako
Na babawi at babangon

Parang hero ng Smallville
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel
Parang hero ng Smallville
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel

Mga babaeng nagseryoso
Pinapatawa nila ako
Sa lumuha't umiyak
Ako ay napahalakhak

Tulad nila ika'y kasama (Tulad nila ika'y kasama)
Pinaasa't pinaligaya, pagkatapos ay iiwan

Parang hero ng Smallville
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel
Parang hero ng Smallville
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel

'Di na kita pinapansin
Kung may ipagtatapat ka, ayoko ng maging alipin
Sa relasyong ito, sinta
Ngunit huli na ng malaman
Ito pala ay tunay at matagal ko ng inaasam
Ang pag-ibig sa aking buhay

Parang hero ng Smallville
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel
Parang hero ng Smallville
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel

Whoa, oh-oh-whoa
Oh-oh-whoa
Parang hero ng Smallville (Oh-oh-whoa)
Sa pag-ibig 'di natatablan
Dahil ako ay man of steel (Oh-oh-whoa)
"
"""May Tama Ako""",Jay-R Siaboc,"""Hiling""","

Nagtanong ka pa wala namang epekto
Labas-pasok sa tenga mo kahit anong sabihin ko
Wag na tayong magsayang pa ng laway
Sige na mali na ako ayoko lang ng away

Pero teka lang may sasabihin sana
Kung pwede bang manahimik ka muna

Walang saysay ang sinasabi kaya hindi mo mawari
Kung iimik pa ba o mananahimik na lang
At sa tuwing magpapaliwanag pakinggan mo naman ito
Akala mo ikaw lang ang marunong tumama
Paminsan-minsan tama rin ako, may tama rin ako

Nagtanong ka pa wala namang silbi
Wala ka kasing pakialam sa aking sinasabi
Sa susunod wag ka ng magtatanong
Kung may sagot ako o wala parehas rin yun

Pero teka lang may sasabihin sana
Kung pwede bang manahimik ka muna

Walang saysay ang sinasabi kaya hindi mo mawari
Kung iimik pa ba o mananahimik na lang
At sa tuwing magpapaliwanag pakinggan mo naman ito
Akala mo ikaw lang ang marunong tumama
Paminsan-minsan tama rin ako, may tama rin ako
"
"""Kung Maibabalik Ko Lang""",Jay-R Siaboc,"""Hiling""","

Sayang ang mga sandaling pinalipas ko
Naroon ka na, bakit pa humanap ng iba
Ngayon, ikaw ang pinapangarap
Pinanghihinayangan ko ang lahat

Bakit ba ang pagsisisi laging nasa huli
Ang mga lumipas ay 'di na maaring balikan
Sayang, bakit ako nag-alinlangan pa
Tuloy ngayo'y lumuluha at nanghihinayang

Kung maibabalik ko lang
Ang dati mong pagmamahal
Pagka-iingatan ko at aalagaan

Kung maibabalik ko lang
Ang dating ikot ng mundo
Ang gusto ko ako'y lagi na lang sa piling mo

Ooh, sayang, bakit ako nag-alinlangan pa
Tuloy ngayo'y lumuluha at nanghihinayang

Kung maibabalik ko lang
Ang dati mong pagmamahal
Pagka-iingatan ko at aalagaan

Kung maibabalik ko lang
Ang dating ikot ng mundo
Ang gusto ko ako'y laging nasa piling mo

Kung maibabalik ko lang
Ang dating ikot ng mundo
Ang gusto ko ako'y laging nasa piling mo
"
"""Naglibog""",Jay-R Siaboc,"""Hiling""","

Unsa man ang imong gusto
Mura nakag way klaro
Tinuod ba ang gugma mo
Nga lubog pa sa milo

Matag lakaw nato
Manuroy ta sa manggo
Maghilak kung di mogasto
Para lang maka remedyo

Wako kasabot
Sa tinu-oray lang
Kay ako naglibog na
Ug hapit na mabuang

Unsaman ang imong ganahan
Seryoso ba o binuang lang
Kay kung ako ang pangutan-on
Ikaw ang akong pabut-on

Kung naglibog pa
Ayaw pagdali ug huna-hunaa
Para dili mag magmahay
Kay mao mansad imong ampay
"
"""Ikaw Na Nga""",Jay-R Siaboc,"""Hiling""","

Ikaw, ikaw na nga sinta
Wala na ngang iba akong hahanapin
Lahat sa'yo ay maganda

Ikaw, ikaw na nga sana
Pangarap ko'y wala ng iba
Kung di ang makasama
Makapiling ka sa habang panahon

Kahit na lumuha pa
Hindi ako nagsasawa basta kasama ka
Magtitiis ako kahit na mahirapan pa
Ito'y asahan mo, pangako ko

Ikaw, ikaw ang buhay ko
Lahat ng ito'y para sa'yo
Ano man ang kailangan mo
Sabihin mo at pipilitin kong maibigay sa'yo

Kung kinakailangan mo pati ang buhay ko
Ito'y handa kong ilaan para lamang sa'yo
Pinapangako ko, ito'y asahan mo

Mahal ko ay ikaw
Oo, ikaw na nga
Wala na ngang iba
Wala na 'kong ibang hahanapin pa
Oo, ikaw
Ikaw na nga, sinta
Sana'y ikaw

Kung kinakailangan mo pati ang buhay ko
Ito'y handa kong ilaan para lamang sa'yo
Pinapangako ko, ito'y asahan mo

Mahal ko ay ikaw
Oo, ikaw na nga
Wala na ngang iba
Wala na 'kong ibang hahanapin pa
Oo, ikaw
Ikaw na nga, sinta
Sana'y ikaw
"
"""Maanyag Ka""",Jay-R Siaboc,"""Hiling""","

Ang kaanyag sa babae
Nga akong gipangita
Dinhi ra gyud nakaplagan
Sa sugbong akong gidak-an

Una nakong nadungog
Ang paraygon nimong tingog
Hintanom sa akong utok
Sa kasing-kasing nitusok

Sa maanyag nimong mata
Mawagtang akong problema
Sa imong humok nga kamot
Mawagtang akong kapungot

Bisan sa imong kasimple
Lupigan ang mga arte
Sa imong mga pahiyom
Akong baba di matak-om

Tinuod kang Cebuana (tinuod kang Cebuana)
Di matungkad imong kagwapa
Maanyag ka sa sod og gawas
Imong batasan dili gyud hilas
Imong batasan dili gyud hilas

Sa maanyag nimong mata
Mawagtang akong problema
Sa imong humok nga kamot
Mawagtang akong kapungot

Bisan sa imong kasimple
Lupigan ang mga arte
Sa imong mga pahiyom
Akong baba di matak-om

Tinuod kang Cebuana (tinuod kang Cebuana)
Di matungkad imong kagwapa
Maanyag ka sod og gawas
Imong batasan dili gyud hilas
Imong batasan dili gyud hilas

Maanyag kang Cebuana (maanyag kang Cebuana)
Di matungkad imong kagwapa
Maanyag ka sod og gawas
Imong batasan dili gyud hilas
Imong batasan dili gyud hilas
Imong batasan dili gyud hilas
"
"""Hilot""",Jay-R Siaboc,"""Hiling""","

Kung ako'y mulakaw, unya inig uli hilot
Kung di ko ka lakaw, ako sad hiloton...

Kada uli hilot, kada uli hilot
Kada uli, uli, uli, uli hilot
Kada uli hilot, kada uli hilot
Kada uli...

Ang among silingan, sigehan nako og hilot
Hasta iyang nanay, ako sad hiloton...

Kada uli hilot, kada uli hilot
Kada uli, uli, uli, uli hilot
Kada uli hilot, kada uli hilot
Kada uli...

Uyab ni pondoy sigehan na ko og hilot
Hasta si pondoy, ako'g sad hiloton......

Kada uli hilot, kada uli hilot
Kada uli, uli, uli, uli hilot
Kada uli hilot, kada uli hilot
Kada uli...

Kung kinsa kamogusto magpahilot
Sulti lang kay libre ra,
Kung nalamian kamo sa akong hilot
Hilot na!

La, lalalala, lalalala, lalalala
La, lalalala, lalalala, lalalala...
"
"""Bisayang Babaye""",Jay-R Siaboc,No Album,"

Kagwapa nila
Murag artista
Di ka matingala
Ako mahigugma
Buotan pa
Ma'y mokanta
Liwat mo ni Vina
ug ni Pilita

Na'y morena, naay chinita
Ug mestiza
Humot ka'y sila
Mao na ang dalagang Filipina

Bisayang Babaye
The best sila Bai
Murag anghel ang ilang panagway
Bisayang Babaye
Inlove na ko Day
Di mapugngan ang akong kalipay
Dapat ato silang panggaon
Ampingan ug higugmaon
Bisayang Babaye
The best jud ka Day
Inlove na ko Bai

Ikaw akong ganahan di binuangan
Imong ngalan naa sa akong dughan
Perti natong swertiha makakita permi nila
Vitamins sa atong mga mata

Na'y morena, naay chinita
Ug mestiza
Humot ka'y sila
Mao na ang dalagang Filipina

Bisayang Babaye
The best sila Bai
Murag anghel ang ilang panagway
Bisayang Babaye
Inlove na ko Day
Di mapugngan ang akong kalipay
Dapat ato silang panggaon
Ampingan ug higugmaon
Bisayang Babaye
The best jud ka Day
Inlove na ko Bai

Di dapat nga dapatan
Di angay nga pasakitan
Respeto ang kinahanglan
Hinaot nga di makalimtan

Bisayang Babaye
The best sila Bai
Murag anghel ang ilang panagway

Bisayang Babaye
The best sila Bai
Murag anghel ang ilang panagway
Bisayang Babaye
Inlove na ko Day
Di mapugngan ang akong kalipay
Dapat ato silang panggaon
Ampingan ug higugmaon
Bisayang Babaye
The best jud ka Day
Inlove na ko Bai

Bisayang Babaye
The best jud ka Dai
Inlove na ko Bai
"
"""Hiling""",Jake Zyrus,"""Evolution""","

Nag-iisang pag-ibig ang nais makamit yun ay ikaw
Nag-iisang pangako na di magbabago para sayo
San ka man sana'y maalala mo
Kailan man 'sahan di mag kalayo

Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik

Hindi malilimutan mga araw natin kay sarap balikan
At lagi mong isipin walang ibang mahal kundi ikaw
Malayo ka man sana'y maalala mo
Kailan man pangako di mag kalayo

Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik

San ka man sana'y maalala mo
Kailan man 'sahan di mag kalayo

Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik
Tanging ikaw lamang ang aking iibigin
Walang ibang hiling kundi ang yakap mo't halik
"
"""Bagyo""",Jake Zyrus,"""Evolution""","

Naririnig kay lakas ng pintig
Nagbabalik hangi'y sumasaglit
Sumisigaw sana ngayo'y mawaglit
Umuusbong tila bumubulong
May bagong hatid ang pagkakataon
Pagbibigyan o hahayaan na lang

Sabi ng isip, huwag nang tanggapin
Sabi ng puso'y muling mahalin

O bagyo, bakit hanggang ngayo'y naririto?
Bakit 'di magawa ang lumayo?
'Di matanto, o bagyo
Maari na bang buksan ang puso ko
Wala na nga bang pag-asang matanaw?
Bagong araw, o bagyo

Sumisilip kahit sa panaginip
Huwag ipagkait, konting liwanag mo
Na sasagip, turuan muling umibig

Sabi ng isip, huwag nang tanggapin
Sabi ng puso'y muling mahalin

O bagyo, bakit hanggang ngayo'y naririto?
Bakit 'di magawa ang lumayo?
'Di matanto, o bagyo
Maari na bang buksan ang puso ko
Wala na nga bang pag-asang matanaw?
Bagong araw, o bagyo

Unti-unting ika'y naglalaho
Upang bigyang daan, bagong araw
Natatanaw, o bagyo
"
"""I'll Be There""",Jake Zyrus,"""Evolution""","

When you wake up each mornin'
And you feel like callin'
I'll be there for you
When the road seems uncertain
And you can't stop the hurtin'
I'll be there for you

When there's no one beside you
I'll be there to guide you
Catch you each time you fall
When the stars won't shine anymore
I'll be there

When the world is unkind
And your dreams they need more time
I'll be there for you
If the rules they keep breakin'
And the future is fadin'
I'll be there for you

The rainbow will end in the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there

Who knows where will go
What will tomorrow brings
When we have each other
Just hold on tight
We can take to skies and fly
I'll be there for you
I'll be there for you

The rainbow will end in the palm of your hand
Don't ever let it go
When the stars won't shine anymore
I'll be there
The rainbow will end in the palm of your hand
Don't ever let it go

When the stars won't shine anymore
I'll be there
I'll be there ohhhâ¦

I'll be there
"
