Song,Artist,Album,Lyrics
"""Almost Over You""",Aiza Seguerra,"""Perhaps Love""","

I saw an old friend of ours today
She asked about you, I didn't quite know what to say
Heard you've been making the rounds 'round here
While I've been trying to make tears disappear

Now I'm almost over you
I've almost shook these blues
So when you come back around
After painting the town
You'll see I'm almost over you

You're such a sly one with your cold, cold heart
Maybe leaving came easy, but it tore me apart
Time heals all wounds, they say, and I should know
'Cause it seems like forever, but I'm letting you go

Now I'm almost over you
I've almost shook these blues
So when you come back around
After painting the town
You'll see I'm almost over you

I can forgive you and soon I'll forget all my shattered dreams
Although you left me with nothing to show, full of misery

Now I'm almost over you
I've almost shook these blues
So when you come back around
After painting the town
You'll see I'm almost over you

When you come back around
After painting the town
You'll see I'm almost over you
"
"""Kiss From A Rose""",Aiza Seguerra,"""Perhaps Love""","

There used to be a graying tower alone on the sea
You became the light on the dark side of me
Love remained a drug that's the high and not the pill

But did you know
That when it snows
My eyes become large
And the light that you shine can be seen

Baby, I compare you to a kiss from a rose on the gray
Ooh, the more I get of you, the stranger it feels, yeah
And now that your rose is in bloom
A light hits the gloom
On the gray

There is so much a man can tell you, so much he can say
You remain my power, my pleasure, my pain, baby
To me you're like a growing addiction that I can't deny
Won't you tell me is that healthy, baby?

But did you know
That when it snows
My eyes become large
And the light that you shine can be seen

Baby, I compare you to a kiss from a rose on the gray
Ooh, the more I get of you, the stranger it feels, yeah
Now that your rose is in bloom
A light hits the gloom
On the gray

There is so much a man can tell you, so much he can say
You remain my power, my pleasure, my pain
To me you're like a growing addiction that I can't deny
Won't you tell me is that healthy, baby

But did you know
That when it snows
My eyes become large
And the light that you shine can be seen

Baby, I compare you to a kiss from a rose on the gray
Ooh, the more I get of you, the stranger it feels, yeah
Now that your rose is in bloom
A light hits the gloom
On the gray

Yes, I compare you to a kiss from a rose on the gray
Ooh, the more I get of you, the stranger it feels, yeah
And now that your rose is in bloom
A light hits the gloom
On the gray

Now that your rose is in bloom
A light hits the gloom
On the gray
"
"""Ellie My Love""",Aiza Seguerra,"""Perhaps Love""","

There were times I left your heart in pain
Time again I've turned and walked away
I get to where I'm going just to find
Won't be happy in this world
If you're not by my side
Ellie, my love so sweet

My heart told me to break away
Now I'm out here far away
Wish that I could hold you in the night
Then I'd wake up to a morning
That is warm and bright
Ellie, my love so sweet

Smile for me, won't you, baby
Forever you'll be on my mind
Drink with me won't you baby
We're gonna make it right this time
There's no one else like you
Anything you want, I'll do
Ellie, my love so sweet
Ellie, my love so sweet

My heart told me to break away
Now I'm here so far away
Wish that I could hold you in the night
Then I'd wake up to a morning
That is warm and bright
Ellie, my love so sweet

Smile for me, won't you, baby
Forever you'll be on my mind
Drink with me won't you baby
We're gonna make it right this time
There's no one else like you
Anything you want, I'll do
Ellie, my love so sweet
Ellie, my love so sweet

Smile for me, won't you, baby
Forever you'll be on my mind
Drink with me won't you baby
We're gonna make it right this time
There's no one else like you
Anything you want, I'll do
Ellie, my love so sweet
Ellie, my love so sweet
"
"""Sukiyaki""",Aiza Seguerra,"""Perhaps Love""","

It's all because of you, I'm feeling sad and blue
You went away, now my life is just a rainy day
And I love you so, how much you'll never know
You've gone away and left me lonely

Untouchable memories, seem to keep haunting me
Of a love so true
That it once turned all my gray skies blue
But you disappeared
Now my eyes are filled with tears
And I'm wishing you were here with me

Soaked with love are my thoughts of you
Now that you're gone, I just don't know what to do

If only you were here
You'd wash away my tears
The sun would shine and once again
You'd be mine all mine
But in reality, you and I will never be
'Cause you took your love away from me

Soaked with love are my thoughts of you
Now that you're gone, I just don't know what to do

If only you were here
You'd wash away my tears
The sun would shine and once again
You'd be mine all mine
But in reality, you and I will never be
'Cause you took your love away from me

But in reality, you and I will never be
'Cause you took your love away from me
"
"""First Love""",Aiza Seguerra,"""Perhaps Love""","

Once in a while you are in my mind
I think about the days that we had
And I dream that these would all come back to me

If only you knew every moment in time
Nothing goes on in my heart
Just like your memories
How I want here to be with you once more

You are always gonna be the one
And you should know
How I wish I could have never let you go
Come into my life again
Please don't say no
You are always gonna be the one in my life
So true, I believe I can never find
Somebody like you, my first love

Once in awhile you are in my dreams
I can feel the warmth of your embrace
And I pray that it will all come back to me

If only you knew every moment in time
Nothing goes on in my heart
But in memory and how I want to be with you once more

You will always be inside my heart
And you should know
How I wish I have never let you go
Come into my life again
Please don't say no
Now and forever you are still the one in my heart
So true, I believe I could never find
Somebody like you, my first love

You are always gonna be the one
And you should know
How I wish I have never let you go
Come into my life again
Please don't say no
You will always gonna be the one in my life
So true, I believe I could never find
Somebody like you, my first love
"
"""Runaway""",Aiza Seguerra,"""Perhaps Love""","

Say it's true
There's nothing like me and you
I'm not alone
Tell me you feel it too

And I would run away
I would run away, yeah yeah
I would run away
I would run away with you

Because I have fallen in love with you
No never, I'm never gonna stop
Falling in love with you

Close the door
Lay down upon the floor
And by candlelight
Make love to me through the night

Cause I have run away
I have run away, yeah yeah
I have run away, run away
Run away with you

Because I have fallen in love with you
No never, I'm never gonna stop
Falling in love with you
With you, my love
With you

I would run away
I would run away, yeah yeah
I would run away
I would run away with you

Because I have fallen in love with you
No never, I'm never gonna stop
Falling in love with you
With you, my love
With you
"
"""She's Gone""",Aiza Seguerra,"""Perhaps Love""","

Everywhere I go
Everywhere I turn
I can see your face
And each time I burn
Everytime it rains
Each time it snows
I can hear your voice
Everywhere I go

Time heals everything
That's what they say
I'd give anything
To make you come back
To stay

She's gone
I didn't know
It was so long
If I can't feel her in my arms
The days will be long
And it will go on and on

She's gone
I didn't know
It was so long
If I can't feel her in my arms
I'll sit here alone
The pain will go on and on
Oh no

Every breath, I take
Every step, I make
I can see your here
In this world I make
Thru the pouring rain
And the blinding snow

I can hear your voice
Everywhere I go
Time heals everything
That's what they say

I'd give anything
To make you come back
To stay

She's gone
I didn't know
It was so long
If I can't feel her in my arms
The days will be long
And it will go on and on

She's gone
I didn't know
It was so long
If I can't feel her in my arms
I'll sit here alone
The pain will go on and on

I know that I need her
In everything I do
Goodbye is not the word
I need to hear

She's gone
I didn't know
It was so long
If I can't feel her in my arms
The days will be long
And it will go on and on

She's gone
I didn't know
It was so long
If I can't feel her in my arms
I'd Sit here alone
The pain will go on and on
She's gone
"
"""Perhaps Love""",Aiza Seguerra,"""Perhaps Love""","

Perhaps love is like a resting place
A shelter from the storm, it exists to give you comfort
It is there to keep you warm, and in those times of trouble
When you are most alone, the memory of love will bring you home

Perhaps love is like a window
Perhaps an open door, it invites you to come close
It wants to show you more, and even if you lose yourself
And don't know what to do the memory of love will see you through

Oh, love to some is like a cloud
To some as strong as steel, for some a way of living
For some a way to feel, and some say love is holding on
Some say letting go, some say love is everything
And some say they don't know

Perhaps love is like the ocean full of conflict, full of pain
Like a fire when its cold outside, or thunder when it rains
If I should live forever and all my dreams come true
My memories of love will be of you

And some say love is holding on
Some say letting go, and some say love is everything
And some say they don't know

Perhaps love is like the ocean full of conflict, full of pain
Like a fire when it's cold outside or thunder when it rains
If I should live forever and all my dreams come true
My memories of love will be of you
"
"""A Thousand Miles""",Aiza Seguerra,"""Perhaps Love""","

Making my way downtown, walking fast
Faces pass and I'm home bound
Staring blankly ahead, just making my way
Making my way down through the crowd

And I need you
And I miss you
And now I wonder

If I could fall into the sky
Do you think time would pass me by
'Cause you know I'd walk a thousand miles
If I could just see you
Tonight

It's always times like these when I think of you
And I wonder if you ever think of me
'Cause everything's so wrong and I don't belong
Living in your precious memories

'Cause I need you
And I miss you
And now I wonder

If I could fall into the sky
Do you think time would pass me by, oh
'Cause you know I'd walk a thousand miles
If I could just see you
Tonight

And I, I don't want to let you know
I, I drown in your memory
I, I don't want to let this go
I, I don't

Making my way downtown, walking fast
Faces passed and I'm home bound
Staring blankly ahead, just making my way
Making my way down through the crowd

And I still need you
And I still miss you
And now I wonder

If I could fall into the sky
Do you think time would pass us by
'Cause you know I'd walk a thousand miles
If I could just see you

If I could fall into the sky
Do you think time would pass me by
'Cause you know I'd walk a thousand miles
If I could just see you
If I could just hold you
Tonight
"
"""I'll Be Over You""",Aiza Seguerra,"""Perhaps Love""","

Some people live their dreams
Some people close their eyes
Some people's destiny
Passes by

There are no guarantees
There are no alibis
That's how our love must be
Don't ask why

It takes some time
God knows how long
I know that I can forget you

As soon as my heart stops breakin'
Anticipating
As soon as forever is through
I'll be over you

Remembering times gone by
Promises we once made
What are the reasons why
Nothing stays the same

There were the nights holding you close
Someday I'll try to forget them

As soon as my heart stops breakin'
Anticipating
As soon as forever is through
I'll be over you

It takes some time
God knows how long
I know that I can forget you

As soon as my heart stops breakin'
Anticipating
As soon as forever is through
As soon as my heart stops breakin'
Anticipating
As soon as forever is through
I'll be over you
"
