Song,Artist,Album,Lyrics
"""Pain""",Lea Salonga,"""In Love""","

The thoughts I have of you I treasure
The good times and the bad
We'll share forever more
Somehow, you've changed
We just didn't make it through
But I believe that one day
You'll have to know
That I'm still in love with you

At times we couldn't understand each other
And though we tried we couldn't keep from fallin'
Somehow, somewhere our love had lost it's way
And now I feel it's over, it's hard to say
But I love you just the same

[Refrain:]
Oh, it's been so long
Since I had you by my side
I don't even know what to say or do
I tried so hard to get you off my mind
But I love you still try to understand
When I'm all alone...
I still can feel the pain you've left behind

The thoughts I have of you I treasure
The good times and the bad
We'll share forever more
Somehow, you've changed
We just didn't make it through
But I believe that one day
You'll have to know
That I'm still in love with you

At times we couldn't understand each other

And though we tried we couldn't keep from fallin'
Somehow, somewhere our love had lost it's way
And now I feel it's over, it's hard to say
But I love you just the same

Oh, it's been so long
Since I had you by my side
I don't even know what to say or do
I tried so hard to get you off my mind
But I love you please try to understand
When I'm all alone...
I still can feel the pain you've left behind

The thoughts I have of you I'll always treasure
The good times and the bad
We'll share forever more
Somehow, somewhere our love will find a way
And I believe that one day
I'll hear you'll say that you love me all the way

All the way, ohhh
Love me all the way...
Love me, love me all the way
Love me all the way, baby
Pap-pap-pap-para-rap-pap-pap

Love me, love me all the way...
Love me, hear you say you love me

All the way...
All the way...

I believe that one day
I will hear you say
You love me all the way
"
"""Reachin' Out""",Lea Salonga,"""In Love""","

What must I do to make you understand?
You mean everything to me
Don't have the strength to say
Give this heart of mine a chance
And maybe then you will see

[Refrain 1:]
I'll do anything, do anything that you tell me
I'll be there, I'll be there if you need me

[Chorus:]
Reachin' out to you
Do you feel it too
Lovin' you is all I wanna do
I'm completely sure
I've never felt this way before
When I smile you know that there is something more

What must I do so I can make you see
The light that shines in my eyes
You brighten up my day
You even help me find my way
I wish you're always by my side

[Refrain 2:]
And I can't stop, don't know how to stop
Thinkin' of you
And I'll do anything, do anything to be near you

Reachin' out to you
Do you feel it too
Lovin' you is all I wanna do
I'm completely sure
I've never felt this way before
When I smile you know that there is something more

Reachin' out to you
Do you feel it too
Lovin' you is all I wanna do
I'm completely sure
I've never felt this way before
Deep inside you know that there is something more
Deep inside you know that there is something more
"
"""Special Memory""",Lea Salonga,"""In Love""","

[Verse 1:]
You will always be, a special part of me
You will always be, a special memory
I'll always cherish wonderfull moments you have given me
You are in my heart, where ever I may be

[Verse 2:]
All the times we've shared, will always be close to me
Songs my heart will sing, refreshing melody
I'll put together all of your laughter like a symphony
I'll remember you, where ever I may be

[Verse 3:]
I'll pull together all of your laughter, like a symphony 
I'll remember you where ever I may be
I'll remember you, where ever I may be
I'll remember you, where ever I may be
"
"""You're My Home""",Lea Salonga,"""In Love""","

I close my eyes
And I can feel that you're a part of me
You are my home
Though I'm afar I'm in your company
I'm in you

I play my song 
And I can hear you're in my melody
My life, my home
No matter what with you I'll always be

[Refrain:]
You're my home
And together we share this love for us
To be happy and free
You're my home
And together we'll strive to make this world
A better place to be

Come take my hand
Come fill your heart with all the love you see
Let every child
Be what they are, be what they wanna be

[Refrain:]
You're my home
And together we share this love for us
To be happy and free
You're my home
And together we'll strive to make this world
A better place to be
For you and me...
"
"""Give Me A Chance""",Lea Salonga,"""In Love""","

I need you
Is all that I can say
But deep inside of me you know
I want you more each day
But time won't let me have the chance
So I've got to see you even at a glance

I know it's hard for you to see
Exactly how much you mean to me
Since it's just a one way street
And I'm the only one who's on it
No one knows the way but me

[chorus:]
I love you can't you hear me
Oh can't you please see through me
Oh babe, I need your love so badly
It's no lie so please believe me
In my heart you'll see the real me
You just gotta give me a chance

Since I got that off my chest
All I need to let you know
Is I really did my best
To keep this feeling inside
But there's just no place to hide
So please be my love

[chorus]

give me a chance...
give me a chance...
give me a chance
"
"""I Think I'm In Love""",Lea Salonga,"""In Love""","

Is, this love
Feeling restless inside
Wanting you
To always be my side
I don't even want you out of my side
You are in my thoughts all day and night
I can't get you out of my mind
I think I'm in love

[Refrain:]
I think I'm in love
Think I'm in love with you
Every single day
Every single night
Every single moment of my life
I want to spend them all with you
I think I'm in love
I think I'm in love
I think I'm in love with you
Tell me that you care
Tell me...please
Tell me that you also feel
The way that I do...

Can't describe
Words are just not enough
Can't explain
It all happened so fast
What exactly am I feeling right now
If this is love I got to know somehow
Just how long this madness will last
'Cause I think I'm in love

I think I'm in love
Think I'm in love with you
Every single day
Every single night
Every single moment of my life
I want to spend them all with you
I think I'm in love
I think I'm in love
I think I'm in love with you
Tell me that you care
Tell me...please
Tell me that you also feel
The way that I do...

I think I'm in love
Think I'm in love with you
Every single day
Every single night
Every single moment of my life
I want to spend them all with you
I think I'm in love
I think I'm in love
I think I'm in love with you
Tell me that you care
Tell me...please
Tell me that you also feel
The way that I do...

Ohh ahh...
"
"""Mary Did You Know""",Lea Salonga,"""The Christmas Album""","

Mary, did you know that your baby boy
Would one day walk on water
Mary, did you know that your baby boy
Would save our sons and daughters

Did you know that your baby boy
Has come to make you new
This child that you delivered
Will soon deliver you

Mary, did you know that your baby boy
Will give sight to a blind man
Mary, did you know that your baby boy
Will calm a storm with his hand

Did you know that your baby boy
Has walked where angels trod
And when you kiss your little baby
You've kissed the face of God

Oh, Mary did you know
Mary did you know

The blind will see, the deaf will hear
The dead will live again
The lame will leap,
The dumb will speak the praises of the Lamb

Oh, Mary, did you know that your baby boy
Is Lord of all creation
Mary, did you know that your baby boy
Will one day rule one nation

Did you know that your baby boy
Is heaven's perfect lamb
This sleeping child you're holding
Is the great ""I am""

...Oh, Mary did you know
"
"""Grown-Up Christmas List""",Lea Salonga,"""The Christmas Album""","

Do you remember me?
I sat upon your knee
I wrote to you with childhood fantasies

Well I'm all grown up now
Can you still help somehow?
I'm not a child, but my heart still can dream

So here's my lifelong wish
My grown-up Christmas list
Not for myself, but for a world in need

No more lives torn apart
That wars would never start
And time would heal all hearts
Every man would have a friend
That right would always win
And love would never end
This is my grown-up Christmas list

What is the illusion called ""The innocence of youth""?
Maybe only in that blind belief can we ever find the truth

No more lives torn apart
That wars would never start
And time would heal all hearts
Every man would have a friend
That right would always win
And love would never end
This is my grown-up Christmas list
This is my only lifelong wish
This is my grown-up Christmas list
"
"""Pasko Na Sinta Ko""",Lea Salonga,"""The Christmas Album""","

Pasko na, sinta ko
Hanap-hanap kita
Bakit nagtatampo
Nilisan ako

Kung mawawala ka
Sa piling ko sinta
Paano ang paskong
Inulila mo

Sayang, sinta
Ang sinumpaan
At pagtitinginang tunay

Nais mo bang
Kalimutang ganap
Ang ating suyuan at galak

Kung mawawala ka
Sa piling ko sinta
Paano ang paskong
Alay ko sa 'yo

Sayang, sinta
Ang sinumpaan
At pagtitinginang tunay

Nais mo bang
Kalimutang ganap
Ang ating suyuan at galak

Kung mawawala ka
Sa piling ko sinta
Paano ang paskong
Alay ko sa 'yo
"
"""The Gift""",Lea Salonga,"""The Christmas Album""","

[Lea:]
Winter snow is falling down
Children laughing all around
Lights are turning on
Like a fairy tale come true

Sitting by the fire we made
You're the answer when I prayed
I would find someone
And baby, I found you

All I want is to hold you forever
All I need is you more everyday
You saved my heart from being broken apart
You gave your love away
And I'm thankful everyday
For the gift

[Michael:]
Watching as you softly sleep
What I'd give if I could keep
Just this moment
If only time stood still

But the colors fade away
And the years will make us grey
But, baby, in my arms
You'll still be beautiful

[Both:]
All I want is to hold you forever
All I need is you more everyday

[Michael:]
You saved my heart from being broken apart

[Lea:]
You gave your love away

[Michael:]
And I'm thankful everyday

[Both:]
For the gift

[Both:]
All I want is to hold you forever
All I need is you more everyday

[Michael:]
You saved my heart from being broken apart

[Lea:]
You gave your love away

[Michael:]
Can't find the words to say

[Lea:]
And I'm thankful everyday

[Both:]
For the gift
"
