Song,Artist,Album,Lyrics
"""Magmula Ngayon""",Ogie Alcasid,"""I Am A Singer""","

Simula pa lang ay alam ko nang ikaw na nga
Ang hinahanap ko na kay tagal ko nang hinintay
Para bang isang panaginip
Tayong dalawa ay magkapiling

Nagtataka, tayong dalawa ay narito
Upang ialay sa isa't isa ang mga puso
'Di man lang dumaan sa aking isip
Balang araw tayo'y magsasanib

Magmula ngayon, ako'y nangangako
Iibigin ka sa habang panahon
Magmula ngayon, magmula ngayon

At sa paglipas ng mga araw sa ating buhay
Ang pag-ibig natin lalo lamang tumitibay
Kahit pa ano ang sumapit
Ang sumpaan ay 'di mababawi

Magmula ngayon, ako'y nangangako
Iibigin ka sa habang panahon
Magmula ngayon, magmula ngayon

'Di man lang dumaan sa aking isip
Balang araw tayo'y magsasanib

Magmula ngayon, ako'y nangangako
Iibigin ka sa habang panahon
Magmula ngayon, magmula ngayon
Magmula ngayon
"
"""Binibining Pilipina""",Ogie Alcasid,"""I Am A Singer""","

Ooh, oh-oh, oh-oh, hey

Sa puso ko, ikaw ay bukod-tangi
Sa puso ko, ikaw ang iniibig
Kay dami nang dilag na kay ganda
Ngunit ikaw pa rin ang naiiba
Marahil nga sa taglay mong karisma

Ang 'yong ganda'y tunay na obra-maestra
Ang 'yong tindig ay kahali-halina
At 'di lang panlabas ang 'yong ganda
Ang kalooban mo'y sadyang busilak
Angkin mong talino'y tunay na pambihira

Binibining Pilipina, kagandahan mo'y kumikislap
Maari bang magpakilala, 'pagkat ang puso ko'y bihag mo na
Binibining Pilipina, ikaw ang tangi kong pangarap
Binibining Pilipina, ikaw sa aki'y reyna

Ang 'yong ganda'y tunay na obra-maestra (Tunay na obra-maestra)
Ang 'yong tindig ay kahali-halina
At 'di lang panlabas ang 'yong ganda
Ang kalooban mo'y sadyang busilak
Angkin mong talino'y tunay na pambihira

Binibining Pilipina, kagandahan mo'y kumikislap
Maari bang magpakilala, 'pagkat ang puso ko'y bihag mo na
Binibining Pilipina, ikaw ang tangi kong pangarap
Binibining Pilipina, ikaw sa aki'y reyna
Binibining Pilipina, kagandahan mong kumikislap
Maari bang magpakilala, 'pagkat ang puso ko'y bihag mo na
Binibining Pilipina, ikaw ang tangi kong pangarap
Binibining Pilipina, ikaw sa aki'y reyna

Woah, ooh-ooh-ooh
"
"""Nag-Iisa""",Ogie Alcasid,"""I Am A Singer""","

Ano bang ginawa ko para ako'y iyong saktan?
Masama bang umibig nang tapat?
Lahat na lang ng oras, inilaan sa iyo
Pamilya't kaibigan, pinagpalit sa 'yo
Ngayon, ako'y

Nag-iisa, wala ka na, aking mahal
Nalilito, iniwan mo ang puso ko
Lahat ng hiniling mo, masaya kong ginawa
Ba't iniwan mo akong nag-iisa?

Kahit anong sabihin mo'y hindi ko matanggap
Labis mong sinaktan ang puso ko, oh
Lagi kong naiisip ang aking pagkabigo
Aking mga pangarap, pinagkatiwala ko
Ngayon, ako'y

Nag-iisa, wala ka na, aking mahal
Nalilito, iniwan mo ang puso ko
Lahat ng hiniling mo, masaya kong ginawa
Ba't iniwan mo akong nag-iisa?

Paano na ngayon ang puso ko?
Nangungulila sa pag-ibig mo
Mahal pa rin kita
Kahit ako'y iniwan mo (Kahit iniwan mo)

Nag-iisa (Nag-iisa), wala ka na, aking mahal
Nalilito, iniwan mo ang puso ko
Lahat ng hiniling mo, masaya kong ginawa
Ba't iniwan mo akong nag-iisa?
(Nag-iisa, wala ka na, aking mahal)
Nalilito, iniwan mo ang puso ko
Lahat ng hiniling mo, masaya kong ginawa
Ba't iniwan mo akong nag-iisa? (Nag-iisa, ooh-ooh)

Ba't iniwan mo akong nag-iisa?
"
"""Di Ba't Sabi Mo""",Ogie Alcasid,"""I Am A Singer""","

Masdan mo at damhin na ako'y sabik
'Di malimot-limot ang iyong halik
O, kay ligaya ko, puso ko'y sa 'yo
Kahit na kapiling 'di ako

Ngayon ay wala ka na sa 'king tabi
Oras ay tila nakaw na sandali
Bawat yakap mo, alaala ko
Kahit na sakit ay narito

'Di ba't sabi mo, ikaw lang at ako
Kailanman, 'di magbabago
'Di ba't sabi mo, ikaw lang at ako
Buhay ko'y para lang sa 'yo

Patuloy ang pag-ikot ng mundo
'Di titigil para lang sa 'yo, oh-woah
Bawat sandali'y tila may ngiti
Sana nga'y magbalik muli

'Di ba't sabi mo (Sabi mo), ikaw lang at ako (Ikaw at ako)
Kailanman, 'di magbabago (Hindi magbabago)
'Di ba't sabi mo (Sabi mo), ikaw lang at ako (Ikaw at ko)
Buhay ko'y para lang sa 'yo
('Di ba't sabi mo) 'Di ba't sabi mo, (Ikaw lang at ako) ikaw lang at ako
(Kailanman) Woah, ('Di magbabago) 'di magbabago
('Di ba't sabi mo) 'Di ba't sabi mo, (Ikaw lang at ako) ikaw lang at ako
(Buhay ko'y) Oh, (Para lang sa 'yo) Oh-oh
'Di ba't sabi mo (Sabi mo), ikaw lang at ako (At ako)
Kailanman, 'di magbabago (Hindi magbabago)
'Di ba't sabi mo (Sabi mo), ikaw lang at ako (Ikaw at ko)
Buhay ko'y para lang sa 'yo

'Di ba't sabi mo, oh-oh
"
"""Buti Na Lang (Di Niya Ako Mahal)""",Ogie Alcasid,"""I Am A Singer""","

Ngayon, naniniwala na ako
Ang lahat ay mayrong dahilan
Minsan ang puso ko ay nagmahal
Ngunit nasawi, ako'y nilinlang

At nang makilala kita
Puso ko'y muling sumaya
Tinulungan mo akong limutin siya

Buti na lang, hindi niya ako mahal
Buti na lang, pinagpalit ako sa iba
Kung 'di sana, hindi kita makikilala
Buti na lang, hindi nya ako mahal
Oh, oh-oh-oh-oh

Ang sabi ko, ang laking malas ko naman
Lagi na lamang bang masasaktan ang puso ko
Kailan kaya sasagutin ng Diyos ang dasal ko
'Yon pala, hindi siya ang dapat ibigin ko

Buti na lang, hindi niya ako mahal
Buti na lang, pinagpalit ako sa iba
Kung 'di sana, hindi kita makikilala
Buti na lang, hindi niya ako mahal
Buti na lang, hindi niya ako mahal
"
"""Mahal Kita""",Ogie Alcasid,"""I Am A Singer""","

Mahal kita
Mahal ko ang lahat sa 'yo
Paniwalaan mo
Ikaw lamang ang nagbigay ng halaga
Sa puso kong ito

Ngunit kung ika'y mawawalay
Ang puso ko'y laging maghihintay
Sa 'yong pagbabalik

Mahal kita, ikaw lang ang pinapangarap ko
Sana'y marinig ang panalangin ko
Tanging ikaw ang laging laman ng damdamin ko
Habang buhay ay aalagaan ka
Buong buhay ay iaalay sa iyo
Mahal kita, sinasamba kita

Mahal kita
Mahal ko ang lahat sa 'yo
Paniwalaan mo
Ikaw lamang ang nagbigay ng halaga
Sa puso kong ito

Mahal kita, ikaw lang ang pinapangarap ko
Sana'y marinig ang panalangin ko
Tanging ikaw ang laging laman ng damdamin ko
Habang buhay ay aalagaan ka
Manalig ka
Mahal kita, ikaw lang ang pinapangarap ko
Habang buhay ay aalagaan ka
Buong buhay ay iaalay sa iyo
Mahal kita, sinasamba kita

Mahal kita, sinasamba kita
"
"""Hanggang Saan, Hanggang Kailan""",Ogie Alcasid,"""I Am A Singer""","

Ikaw pala ang nagbigay-ligaya
Sa buhay ko, sana'y mapansin mo
Na ikaw ang sagot sa mga dalangin ko
Ikaw lamang ang iibigin ko

Heto ako, umiibig sa 'yo
Bakit ba ikaw ang laging nasa isip ko?
Ewan ko, bakit ba hindi mo ako gusto?
Hanggang saan (Hanggang saan), hanggang kailan (Hanggang kailan)
Aabot ang pag-ibig na alay ko sa 'yo?

Ikaw lamang ang laging hanap-hanap ko
Ngunit paano ipadarama sa 'yo
Na walang iba sa 'king puso't damdamin?
Sana'y makadama ng pag-ibig mula sa 'yo

Heto ako, umiibig sa 'yo
Bakit ba ikaw ang laging nasa isip ko?
Ewan ko, bakit ba hindi mo ako gusto?
Hanggang saan (Hanggang saan), hanggang kailan (Hanggang kailan)
Aabot ang pag-ibig na alay ko?

Sa 'yo lamang ibibigay ang puso
Maghihintay at ipadarama ang wagas na pag-ibig ko, woah-oh-oh

Heto ako, umiibig sa 'yo
Bakit ba ikaw ang laging nasa isip ko?
Ewan ko, bakit ba hindi mo ako gusto?
Hanggang saan (Hanggang saan), hanggang saan
Hanggang kailan (Hanggang kailan)
Aabot ang pag-ibig na alay ko sa 'yo?

Ooh, sa 'yo
"
"""Lumilipad Ako""",Ogie Alcasid,"""Lumilipad""","

Nakita ka isang umaga
Kasama mo ang 'yong barkada
'Di ko maiwasan ang 'yong ganda
Suot ko pa naman ang aking paboritong Bench t-shirt
Handang makipagsapalaran
Heto na kaya ang kapalaran?

Sino ka, binibini? Ako'y iyong nabibighani
Ngayon lang yata ako nagkaganito
'Di ko mapigilan ang lumapit
'Pagkat ika'y sadyang kaakit-akit

Lumilipad ako kapag (Lumilipad ako)
Nariyan ka na
Naaabot ang mga ulap (Naaabot ang langit)
'Pagkat nasa langit na
Tinatangay ng hangin (Tinatangay ng hangin)
Itong aking damdamin (Itong aking damdamin)
Lumilipad ako kapag nariyan ka na, ah
Ooh, woah-woah

Sino ka, binibini? Ako'y iyong nabibighani
Ngayon lang yata ako nagkaganito (Ngayon lang nagkagan'to)
'Di ko mapigilan ang lumapit (Lapit ka)
'Pagkat ika'y sadyang kaakit-akit (Kaakit-akit)

Lumilipad ako kapag (Lumilipad ako)
Nariyan ka na
Naaabot ang mga ulap (Naaabot ang langit)
'Pagkat nasa langit na
Tinatangay ng hangin (Tinatangay ng hangin)
Itong aking damdamin (Itong aking damdamin)
Lumilipad ako, lumilipad ako, oh, ooh-woah
Lumilipad ako kapag (Lumilipad ako)
Nariyan ka na
Naaabot ang mga ulap (Naaabot ang langit)
'Pagkat nasa langit na
Tinatangay ng hangin (Tinatangay ng hangin)
Itong aking damdamin (Itong aking damdamin)
Lumilipad ako (Lumilipad ako)
Lumilipad ako kapag (Lumilipad ako)
Nariyan ka na
Naaabot ang mga ulap (Naaabot ang langit)
'Pagkat nasa langit na
Tinatangay ng hangin (Tinatangay ng hangin)
Itong aking damdamin (Itong aking damdamin)
Lumilipad ako kapag nariyan ka na
(Lumilipad ako kapag nariyan ka na)
Lumilipad ako
"
"""Minamahal Kita""",Ogie Alcasid,"""Lumilipad""","

Aking mahal, iniisip kita
Minimithi na ikaw ang laging kasama
O, giliw ko, hindi magmamaliw
Ang pagmamahal na inalay ko sa 'yo

Ang puso ko ay para lang sa 'yo
Pinapangako kong hindi ako magbabago
Kahit na nag-aalinlangan ka
Hinding-hindi maglalaho ang pagsinta

Minamahal kita, ikaw at walang iba
Tunay at wagas ang pag-ibig na nadarama
Sana ay pagbigyan ang tangi kong hiling
Na magpakailanman ika'y maging akin

Kahit na nag-aalinlangan ka
Hinding-hindi maglalaho ang pagsinta, oh
Manalig ka

Minamahal kita, ikaw at walang iba
Tunay at wagas ang pag-ibig na nadarama
Sana ay pagbigyan ang aking hiling
Na magpakailanman ika'y maging akin
"
"""Hindi Ko Na Kayang Masaktan Pa""",Ogie Alcasid,"""Lumilipad""","

Pinilit kong pigilin ang aking damdamin
'Pagkat ika'y 'di na dapat pang ibigin
Ikaw pala'y mayro'ng ibang minamahal
Habang ako'y sa 'ting pagmamahalan lang sumugal

Ang sabi mo ito'y malayo sa katotohanan
At ang puso mo'y nakalaan para sa akin lamang
Bulong ng aking isip ay huwag nang magtiwala
Sigaw ng puso ko'y huwag umasa sa maling akala

Hindi ko na kayang masaktan pa
Hindi na maaari pang ako'y gamitin na
Isang sunud-sunuran
Sa 'yong mga kagustuhan
At halos ang lahat ay ibigay ko na
Hindi ko na mapapayagan pa
Ang puso ko'y paglaruan
Nang puso mong gahaman
Ako'y iyong palayain at huwag mo nang ibigin
Hindi ko na makakaya ang masaktan ka

Huwag mo na sanang patagalin
Huwag mo na akong linlangin
Pagdurusang ito'y hindi na makakaya, ah

Hindi ko na kayang masaktan pa
Hindi na maaari pang ako'y gamitin na
Isang sunud-sunuran
Sa 'yong mga kagustuhan
At halos ang lahat ay ibigay ko na
Hindi ko na mapapayagan pa
Ang puso ko'y paglaruan
Ng puso mong gahaman
Ako'y iyong palayain at huwag mo nang ibigin
Hindi ko na makakaya ang masaktan ka
"
"""Sana Ay Malaman Mo""",Ogie Alcasid,"""Lumilipad""","

Bawat sandaling kapiling ka
Buong mundo'y biglang nag-iiba
Bawat gusot sa 'ting mga buhay
Biglang napapawi, pag-asa'y nababawi

Bakit ba hindi ko magawang
Pigilin ang aking nararamdaman?
Parang ligaya'y 'di makakamit
Kapag hindi ikaw ang aking makakapiling

Sana ay malaman mo
Ikaw ang siyang pangarap ko
Kahit ang ating mga puso'y mayro'n nang iba
Sana'y malaman mo, ang minamahal ay ikaw

Parang ang puso ko'y pinupunit
Kapag hindi ikaw ang aking makakapiling

Sana ay malaman mo
Ikaw ang siyang pangarap ko
Kahit ang ating mga puso'y mayro'n nang iba
Sana'y malaman mo, ang minamahal ay ikaw

Oh, sana ay malaman mo
Ikaw ang siyang pangarap ko
Kahit ang ating mga puso'y mayro'n nang iba
Sana'y malaman mo, 'yan ang aking hiling
Sana'y malaman mo, ang minamahal ay ikaw

Kahit ang ating mga puso'y mayro'n nang iba
Sana'y malaman mo, ang minamahal ay ikaw
"
"""Tangi Kong Pangarap""",Ogie Alcasid,"""Lumilipad""","

Ang tangi kong pangarap ay makapiling ka
Sa hirap at ginhawa ay makasama ka
Panahon man ay magbago, mahal ko, ikaw pa rin
Ang tangi kong pangarap ay ika'y maging akin

Sana'y iyong ingatan itong aking puso
'Pagkat unti-unti akong umiibig sa 'yo, oh-oh-oh

Hinihiling ko sana ang iyong buong tiwala
Ako'y hindi magbabago, pinapangako ko
Ngayon, ikaw ay narito, 'wag na sanang mangamba
Hindi kita pababayaan, o, aking sinta

Ikaw ay makakaasa ako'y sa 'yo lamang
Pag-ibig mo'y sadyang hindi kayang pantayan
Ikaw at ako, magpakailanman

Ang tangi kong pangarap ay makapiling ka
Sa hirap at ginhawa ay makasama ka
Panahon man ay magbago, mahal ko, ikaw pa rin
Ang tangi kong pangarap ay ika'y maging akin
Akin

Ika'y maging akin
Woah, woah
"
"""Still In Love With You""",Ogie Alcasid,"""Lumilipad""","

All this time I thought
That you and I were meant for each other
Our love would last forever
But then you had to go
And now I miss you so
How could this happen?
Tell me please what went wrong

Was I supposed to hold you back
Or was I wrong to set you free?
Were you meant for someone else
Or were you really meant for me?

Don't you know I'm still in love with you (Still in love with you)
That I can never live this life being without you
If I could turn the hands of time
To bring you back when you were mine
You would know I'm still in love with you, ooh-ooh
Ah-ah

Now that I'm alone
I think about the times we were together
When you and I were one
Didn't know it could hurt so bad
Baby, please you've got to know
That I am willing to give it another try

Was I supposed to hold you back
Or I was wrong to set you free?
Were you meant for someone else
Or were you really meant for me?

Don't you know I'm still in love with you (Still in love with you)
That I can never live this life being without you
If I could turn the hands of time
To bring you back when you were mine
You would know I'm still (You would know I'm still)
In love with you, woah-woah (Still in love, still in love)

You were my only love
You were my dream, you were my hope, my everything
Oh, baby, please come back
I need you here beside me to love me
Oh, to love me

Don't you know I'm still in love with you (Still in love with you)
That I can never live this life being without you
If I could turn the hands of time
To bring you back when you were mine
You would know I'm still (You would know I'm still)
Ever I will (Forever that I will)
You would know I'm still (You would know I'm still)
In love with you
"
"""Just A Prayer Away""",Ogie Alcasid,"""Lumilipad""","

Tears that fell like rain
Streamed down from my heart
Colors turned to gray
Emptiness led the way, until I fell apart

You came to save me
To show me that

You're just a prayer away
No matter where I am
I know in my heart, You're never too far
When I'm losing my way
You're just a prayer away
My strength is in my faith
I'm never alone, I'm never afraid
'Cause You're just a prayer away

When I close my eyes
Lord, I call Your name
And the dark subsides
Nothing can take the place of the peace I find

You came to save me
To show me that

You're just a prayer away (Just a prayer away)
No matter where I am
Oh, I know in my heart (In my heart)
You're never too far (Never too far)
When I'm losing my way
You're just a prayer away (Just a prayer away)
My strength is in my faith
I'm never alone (Never alone)
I am never afraid (Never afraid)
'Cause You're just a prayer away

Whenever I need to find You
I just fall on my knees
In You, I find the strength that I need
To live, to believe

You're just a prayer away (Oh, oh, oh-woah)
(You're just a prayer away)
No matter where I am (And no matter where I am)
(I know in my heart) I know in my heart
(I know in my heart)You're never too far
When I'm losing my way (Oh, you are just a prayer away)
You're just a prayer away (My strength is in my faith)
My strength is in my faith (I'm never alone)
I'm never alone (I'm never alone, I'm never afraid)
I'm never afraid
'Cause You're just a prayer away
Ooh, ooh-ooh-wooh
"
"""Ikaw Ang Tangi Kong Pag-ibig""",Ogie Alcasid,"""Lumilipad""","

Ikaw lamang ang iniisip
Gabi't araw ay panaginip
Na ako ay iyong iibigin
At lagi naman kitang mamahalin

Hindi ako magbabago
Ito ang aking pangako
Ako ang siyang makakasama
Mula ngayo'y hindi ka na mag-iisa

Ikaw ang tangi kong pag-ibig
Ang nagbibigay sigla sa 'king munting daigdig
Ikaw ang tangi kong ligaya
Ang nagbibigay sa akin ng pag-asa, ah-ah
Ikaw ang minamahal kong tunay
Ang nais makasama habambuhay
Ikaw ang sagot sa 'king dasal
O, ikaw ang tangi kong mahal

Oh, oh-oh-oh-woah

Ikaw ang tangi kong pag-ibig
Ang nagbibigay sigla sa 'king munting daigdig
Ikaw ang tangi kong ligaya
Ang nagbibigay sa akin ng pag-asa
Ikaw ang minamahal kong tunay
Ang nais makasama habambuhay
Ikaw ang sagot sa 'king dasal
O, ikaw ang tangi kong mahal
"
"""Bakit Ikaw Pa Rin""",Ogie Alcasid,"""Lumilipad""","

'Di sinasadyang ika'y matagpuan
Ikaw pala'y isang tunay na kaibigan
Ako naman ay mayro'n nang ibang mahal
Ngunit hindi alam hanggang kailan magtatagal

Unti-unti naman tayong nagkaintindihan
Hanggang sa nauwi na sa pagmamahalan (Hindi ko kaya)
Hindi ko yata makakaya ang ganito (Lahat ng ganito)
'Pagkat ikaw ang laging hanap ng aking puso

Bakit hindi ako nabigyan ng pagkakataon
Na ikaw ay mahalin (Ikaw ay mahalin)
Sa tamang panahon?
At kung ikaw ay 'di ko dapat ibigin
Bakit ikaw pa rin (Ikaw pa rin)
Ang laging hanap ko?
Bakit ikaw pa rin ang aking mahal?

Ikaw ang laging hanap-hanap ko (Hanap-hanap ko)
Ikaw ang tanging sigaw ng puso ko
At kung ikaw ay 'di ko dapat ibigin
Oh, bakit ikaw pa rin? (Bakit ikaw pa rin?)
Woah-woah-woah-woah-woah

Bakit hindi ako nabigyan ng pagkakataon
Na ikaw ay mahalin (Ikaw ay mahalin)
Sa tamang panahon?
At kung ikaw ay 'di ko dapat ibigin
Bakit ikaw pa rin (Ikaw pa rin)
Ang laging hanap ko?
Bakit ikaw pa rin?
Oh, bakit ikaw pa rin (bakit ikaw pa rin) (Bakit hindi ako nabigyan ng pagkakataon)
Ang aking mahal? (Ang aking mahal?) (Na ikaw ay mahalin sa tamang panahon?)
At kung ikaw ay 'di ko dapat ibigin
Bakit ikaw pa rin (Bakit ikaw pa rin)
Ang laging hanap ko?
Bakit ikaw pa rin ang aking mahal?
Oh, oh, oh
"
"""Bakit Hindi Na Lang Tayo""",Ogie Alcasid,"""Lumilipad""","

Bakit hindi na lang tayo
Ang lagi na lang magkasuyo?
Tayong dal'wa'y magmamahalan
Pag-ibig ko'y iyong asahan

Bakit 'di ko masabi ang tunay na damdamin ko?
Bakit 'di ko maamin na ako'y may gusto sa 'yo
Sino nga ba siya? Bakit sinaktan ka? 'Di ka ba nagsasawa?
Ako'y mayro'ng hiling na sana ay dinggin ang puso kong ito

Bakit hindi na lang tayo (Bakit hindi na lang tayo?)
Ang lagi na lang magkasuyo? (Magkasuyo)
Tayong dal'wa'y magmamahalan (Magmamahalan)
Pag-ibig ko'y iyong asahan
Kung 'di rin lang ikaw ang iibigin (Kung 'di rin lang ikaw)
At ang puso mo'y 'di magiging akin (Magiging akin)
Mabuti pang hindi na lang umibig pa (Hey, hey)
'Pagkat sa piling mo lang liligaya

Ikaw ang aking kailangan na makasama sa magdamagan
Sa sandaling ako'y ibigin mo, ang pag-ibig ko'y hindi magbabago
Araw-gabi, iniisip ka na sana ika'y lagi kong kasama
Habang buhay kitang iibigin, kailan kang magiging akin?

Bakit hindi na lang tayo (Bakit hindi na lang tayo?)
Ang lagi na lang magkasuyo? (Magkasuyo)
Tayong dal'wa'y magmamahalan (Magmamahalan)
Pag-ibig ko'y iyong asahan
Kung 'di rin lang ikaw ang iibigin (Kung 'di rin lang ikaw)
At ang puso mo'y 'di magiging akin (Magiging akin)
Mabuti pang hindi na lang umibig pa (Hey, hey)
'Pagkat sa piling mo lang liligaya

Ano ba ang kailangan kong gawin, hey, hey
Upang ang puso mo'y mapasaakin? Yeah, yeah

Bakit hindi na lang tayo (Bakit hindi na lang tayo?)
Ang lagi na lang magkasuyo? (Magkasuyo)
Tayong dal'wa'y magmamahalan (Magmamahalan)
Pag-ibig ko'y iyong asahan
Kung 'di rin lang ikaw ang iibigin (Kung 'di rin lang ikaw)
At ang puso mo'y 'di magiging akin (Magiging akin)
Mabuti pang hindi na lang umibig pa (Hey, hey)
'Pagkat sa piling mo lang liligaya
Bakit hindi na lang tayo (Bakit hindi na lang tayo?)
Ang lagi na lang magkasuyo? (Magkasuyo)
Tayong dal'wa'y magmamahalan (Magmamahalan)
Pag-ibig ko'y iyong asahan
Kung 'di rin lang ikaw ang iibigin (Kung 'di rin lang ikaw)
At ang puso mo'y 'di magiging akin (Magiging akin)
Mabuti pang hindi na lang umibig pa (Hey, hey)
'Pagkat sa piling mo lang liligaya
"
